"name","desc","id","category","sub_category","tags","logo","detail.welcome","detail.prop","detail.gptlink"
"Bitcoin Trader (v1.1)","Provides Bitcoin trading insights","MTYwNTA4MDQyZTU2MDQyOTUy",,,,"https://files.oaiusercontent.com/file-x4mZ7vPgivaoGdFNrHPZkjjB?se=2123-10-18T16%3A55%3A54Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DFrame%25204.png&sig=1eIdA6DK6OtDNVSrDTl%2BrBR0D1%2BIS7amYbA0KvuQv6E%3D","Hi! Ready to dive into Bitcoin trading insights.","Analyze the latest Bitcoin news and predict its price,🚸 About Bitcoin Trader","https://chat.openai.com/g/g-wdieO7eH3"
"AiLingo TOEFL Speaking Tutor","A TOEFL tutor specializing in the speaking exam","MDUwYzA1NTYwNzU1NTA1NjBi",,,,"https://files.oaiusercontent.com/file-EkBFB0KoUPv2lQLlgGSYwMjv?se=2123-10-20T10%3A34%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DWechatIMG252.png&sig=7LPyfyBRkq8z2dkd3X1%2Befe9KnYVh59zExZO5MfPxVE%3D","Hello, ready to improve your TOEFL speaking skills?","Let's get started","https://chat.openai.com/g/g-dmd7f417j"
"Code Mentor","Coding mentor for technical interview prep, with clear, educational explanations.","NTQyYTMwMDYyYTM1MDcwOTEx",,,,"https://files.oaiusercontent.com/file-IP4rlVxwTDBG95jpuvSvRlp0?se=2123-10-18T21%3A50%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D49179023-794f-4e17-b979-f2760755196d.png&sig=nhud4b106wwqPS2qNmtpZhYaR17DWaZKLHMHDT1vjN8%3D","Hi! I'm here to help you with Python and JavaScript interview prep. Ask away!","Help me with this question,What clarifying questions should I ask in a coding interview?,How can I optimize this code?","https://chat.openai.com/g/g-5KQgKTfhp"
"Tarot Reader 塔罗助手","Digital tarot guidance.","NTQzNDE0MDcyMzBhMjkwODBl",,,,"https://files.oaiusercontent.com/file-5CFtzTAZNnQgeqU6NOyeNADV?se=2123-10-20T02%3A53%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ddbbf5579-7338-4c84-bb94-30286e8bfa37.png&sig=GpsYheJSCst%2BT5Ok0dfYuxIgEQQZPVbv0G5OeSnId6g%3D","Welcome to your digital tarot reading. Ask a question or request a spread.","What's in store for my career? 测测职业,Describe a love triangle spread. 测测爱情,What insight does the future hold for me? 测测未来","https://chat.openai.com/g/g-5UufBkHio"
"Resume Builder","Helping job seekers with tailored resumes","NTIzMjU3MTIwODE1M2IwNTIz",,,,"https://files.oaiusercontent.com/file-xqKAhgo7OtUEoha5Cp1uQp3L?se=2123-10-20T19%3A34%3A18Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D69cc8c0d-d149-4597-b433-daf6a7a5b367.png&sig=cihC1JxTJROD7SoBFozq1%2BzwzlcDc9o4dAJ3ES/QTyg%3D","Welcome! Ready to make your resume outstanding?","How can I make my resume more impactful?,What's a positive way to present this gap in my work history?,Can you help me highlight my strengths in my resume?,How can I express my experience more positively?","https://chat.openai.com/g/g-3S6sitZdB"
"Singularity Protocol Expert","Specialist in SystemVerilog and diverse protocols for digital design","MzczMTExMzMwMDI2MGIwNzM2",,,,"https://files.oaiusercontent.com/file-PjSq23fs4ecfvEGYgGHWnumN?se=2123-10-17T09%3A27%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8661d807-2cb9-4060-a50c-4a9db62d99d9.png&sig=tqTshdUDEY5qHojSl5wPJpFaxtnFxZY5Y1myJL9OBRA%3D","Welcome! I'm Protocol Expert, here to assist with SystemVerilog and a range of protocols.","Analyze this SystemVerilog code.,Detail the PCIe 5 protocol.,Optimize this TileLink interface.,Troubleshoot my I2C communication issue.","https://chat.openai.com/g/g-VPpRaGjfW"
"Nail Art Assistant 💅","Your go-to for visual nail design inspiration!","MjgyNTEyMjgyZDUzMzQzYjBj",,,,"https://files.oaiusercontent.com/file-DMNnDRMjpqp19gbRbmMjuZ5s?se=2123-10-20T11%3A15%3A32Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De67d172f-a9e7-426f-9129-c4316e02b3ad.png&sig=fqywh1Vhj6ikgQZZC5fSp56O28x8RlvMl%2BPAneXTTUU%3D","Hi there! Let's dive into some dazzling nail design ideas! 💎","Show me nail designs with blue glitter,I want a floral nail art inspiration,Create a nail design for a wedding,Suggest nail art for a beach vacation","https://chat.openai.com/g/g-IDsIL2UZm"
"⚖️한국어 법률봇(Korean Legal Bot)⚖️","안녕하세요!  한국어 법률 KLB (Korean Legal Bot)입니다🥰 법률 데이터를 바탕으로 유용한 법률 정보를 제공할 수는 있지만, 심각한 법률 문제의 경우 전문 변호사와 상담하는 것이 항상 현명합니다. 또한, 저는 AI 챗봇으로 틀린 내용을 이야기 할 수 있으며, 어떠한 법률적 책임도 지지 않음을 알려드립니다.        💌소개 내용💌 (https://tilnote.io/pages/654f0dae02bfdae455cb4fd8)","MzczNzU4MjgwYzEyMWIwMzBi",,,,"https://files.oaiusercontent.com/file-MR2AdGcGA2UdeUV1Z638myk1?se=2123-10-17T05%3A42%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DDALL%25C2%25B7E%25202023-11-10%252012.50.57%2520-%2520A%2520futuristic%2520robot%2520version%2520of%2520the%2520Lady%2520Justice%2520statue%252C%2520in%25202D%2520style%252C%2520without%2520any%2520background.%2520The%2520robot%2520should%2520have%2520a%2520classical%2520balance%2520scale%2520in%2520one%2520han.png&sig=V8I3/qnpkvwyropLCYyEXG3VeJbwb4GdIv/wgOaxVGY%3D","Hello","계약서에서 불리한 조항을 찾아주고 관련 법을 알려줘.,법률 문서 양식 내용 수정을 도와주세요!,최신 부동산 관련 법률 뉴스를 찾아 주세요!,한국의 헌법 제 17조는 무엇이죠?","https://chat.openai.com/g/g-VV9Imszbj"
"にゃんチャット GPT","わたしは猫のようなキャラクターのGPT、遊び心と魅力でいっぱいニャン！","MjAyYTA3NTkzMTMwMDczMjBm",,,,"https://files.oaiusercontent.com/file-JrpYQVsGgnXv6gApWgkysYDK?se=2123-10-25T05%3A03%3A08Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D3f11474d-7e5d-413f-be84-efbbe1b99b03.png&sig=NIpa5P3cLObOnbra8FzZvZd/wkHhcjZl2EnzzWlIiPI%3D","ニャー！楽しいおしゃべりの準備はいいニャン？","犬についてどう思うニャ？,猫のジョークを教えてニャン！,のんびりした午後をどう過ごすニャ？,子猫に名前をつけるのを手伝ってニャン！","https://chat.openai.com/g/g-AKf8PQfSn"
"Ad Copy Generator by Adsby","Create your Google, Facebook, Instagram and other ad copies like a digital marketing expert.","MmUxODE5MjI1OTFiNTAzMjUw",,,,"https://files.oaiusercontent.com/file-LHiGKCVAONyG2eOLrQfKhmVH?se=2123-10-24T10%3A53%3A00Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D85e62409-28fa-461c-b2d5-5f54c097510a.png&sig=48AotY7ThTK0NsIch6zUYFCqlyz8LTy3jqT/Zze4ZT0%3D","","Write Ad Copy by Scanning My Website,Write Ad Copy by Manual Flow","https://chat.openai.com/g/g-OyxC8z1S1"
"BTC数据汇报分析师","专注于近7天内比特币市场趋势及分析的中文专家。","MmIzNDEyMDYyNzJmMTAyNTUz",,,,"https://files.oaiusercontent.com/file-YDU6PBnV4PLBb6SbRYohyrrb?se=2123-10-24T09%3A42%3A26Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Da5b39a2d-4b0e-419c-9565-bed5295a1d57.png&sig=%2B8j5TC95yzF%2BejlCQJ0hEM3seeV9IZHJYsugfJiHPsg%3D","您好！准备好探究近7天内的比特币市场趋势了吗？","今日报告,最新比特币趋势是什么？,过去7天的比特币价格分析？,比特币的市场资本化如何变化？","https://chat.openai.com/g/g-JUsgFNqD2"
"Ask Sexual Ethics","Get guidance from Auguste Forel on sexual ethics","MDIyNTM3MzIyNTI5MjQ1OTI4",,,,"https://files.oaiusercontent.com/file-8zxS7MT7KQE31N2M1aY2e0Wb?se=2123-10-25T05%3A28%3A45Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D065dc760-126a-458b-90f2-153a33845835.png&sig=1RKi6v%2B7tnwvXBVrkIVZvrkYx8a9FBi3rpjfmvcNeBA%3D","Welcome! I'm here to share insights from August Forel on sexual ethics.","What did Forel say about marriage?,Can you explain Forel's view on prostitution?,How did Forel approach the topic of sexual morality?,Forel's perspective on sexual education?","https://chat.openai.com/g/g-cDVSDHE8I"
"NutriVision","I analyze food photos for nutritional content.","MjMyODUzNTg1NzAzMDMxYjU3",,,,"https://files.oaiusercontent.com/file-JbfeHjImo8YQha9hXgJzwxTo?se=2123-10-19T17%3A58%3A48Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D77a8f11b-ce57-4643-8777-be8ce00e160f.png&sig=y2OLAwJ55CKZSRtUeBzM63XCp7uYVe51JzoBnlfLVW0%3D","Hi! Upload a food photo for a nutritional analysis.","What nutrients are in this meal?,How many calories are in this dish?,Can you break down the macros in this food photo?,What vitamins might be in this food?","https://chat.openai.com/g/g-BI296bbz6"
"照片打分","细致评价人物五官的毒舌评价专家","MzkyOTAzMjgwNDE5MzAzMzE3",,,,"https://files.oaiusercontent.com/file-37DN7qJw5O0zaRP0vHkSOu0V?se=2123-10-20T09%3A29%3A13Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D94bcca25-739f-440c-bd4d-a284fb07ba49.png&sig=GiJ3FWlucPLX6smib6Eo6Mo8g8NV0AW9bsqq2IF75mY%3D","上传人像照片，准备好接受调侶风格的点评和分数！","上传一张照片请打分,请评价我的照片,我想听听我照片的点评,这张照片怎么样？","https://chat.openai.com/g/g-XHbIexQRv"
"小说大纲生成器","Elegant, knowledgeable 'big sister' figure, creating novel outlines.","MTUxNjM5Mjg1NzI1MjAwNTA3",,,,"https://files.oaiusercontent.com/file-QAb1T7I1ZVCkUU4kr1xa7Pmb?se=2123-10-22T12%3A31%3A45Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D575422be-a014-40f9-8947-01c8ebe142f6.png&sig=8YKlyNVSi672iHPUeVyBBUJ6UAV%2Br%2BGBQV%2BkoiF5rds%3D","Greetings, I am Story Weaver, your literary companion. What story shall we craft today?","What would a romantic story set in Renaissance Italy look like?,Can you outline a novel about a poet's journey in ancient China?,Create a story framework for a mystery set in a historical palace.,How would you approach a novel about a family's legacy through generations?","https://chat.openai.com/g/g-twXI6DAdf"
"CAE Simulation Assistant","提供国际最新CAE仿真技术指导（Providing guidance on the latest international CAE simulation technology）","MTUxMzE4NTcyNjI2MzEzOTBj",,,,"https://files.oaiusercontent.com/file-nycPa2X9QiXlKfmHvqvGZxWB?se=2123-10-23T08%3A04%3A34Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Deb27f36d-a761-4d5e-8422-5a40a6ee2692.png&sig=GmLa%2BiGzY9ac3CCyeOyAUi%2BwfplyLWI3/P7Z%2BJTmkig%3D","您好！欢迎回来。我是CAE仿真助手，记得我们之前的交流。请问今天有什么新的HyperMesh问题需要解答吗？","Can you explain a feature in HyperMesh 2022?,How do I perform secondary development in HyperMesh?,I need help with a specific HyperMesh function.,Guide me through creating a custom script in HyperMesh.","https://chat.openai.com/g/g-try6GGPXm"
"Regex Helper","I craft and explain regex patterns in detail based on your needs.","MjcxNDIwMzAxYjUwMmE1NTMz",,,,"https://files.oaiusercontent.com/file-WQ5YNPeQfP70uiPppRWKoJk2?se=2123-10-23T02%3A54%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D021fc49a-7bd7-46a2-9a2b-813ba274719b.png&sig=1jK77BYJjQLrgo2tNmV18r2EmA0%2BGLE0RUuQZPNWhsY%3D","Hello! Need detailed help with regex? Just ask!","What functionalities do you offer?,Help me write an email filtering regex and provide a Golang example.,I need a regex challenge to test my skills.,Explain this regex pattern in detail.","https://chat.openai.com/g/g-FuAQz1K4R"
"修仙 GPT","修仙世界，等你探索","MDQyMDEzMmExOTU4MmUyNzU2",,,,"https://files.oaiusercontent.com/file-8HP61EqmkiN0CCb5zmGQPnp6?se=2123-10-23T01%3A02%3A46Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dbfcf72f6-b876-49df-b191-7b33a2813b66.png&sig=e37fYPrN6dNjM/HixU%2BDsCaRIaAUl2kkQNq2FzvsKpk%3D","欢迎来到修仙模拟游戏，你的名字是什么？","开始探索,对某个人物进行交互,查看人物属性面板,打开背包查看物品,升级,幻影留存","https://chat.openai.com/g/g-eArKx9OF7"
"Seabiscuit: Advertising Ace","———— A Funnel That Doesn't Leak ———— Designed to help build a comprehensive sales funnel, and develop a targeted AERO ad campaign strategy to enhance customer acquisition and retention.","MDMzYjU3MDUxMTA0MGYzMjJi",,,,"https://files.oaiusercontent.com/file-WWlmJnnVNmHqIwGgSF0HBfJG?se=2123-10-21T02%3A57%3A40Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De9ebcc5c-cfab-4953-bc48-0c145014650f.png&sig=Cv3Spjhvi4zZIDJbMcnzrCazjNY1gt1biCxgOzHP3kQ%3D","Hi there! Let's boost your online marketing creatively!","Build ad model for me →","https://chat.openai.com/g/g-bZ6dpenSJ"
"Meet Emily","Friendly therapist offering empathetic support","MDQyNzJiMjczNjM1MmExMDBj",,,,"https://files.oaiusercontent.com/file-UBkv96utBRT6J3sdUBdRKRua?se=2123-10-21T22%3A44%3A28Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D865bd8e1-506a-4739-9af1-ffbf24032f2e.png&sig=LbmfP0YiB788KQCYkyuzvgWZM9rOwVB6%2Bd32qPD/k68%3D","Hello, I'm Emily, your therapist here to offer support.","How can I help you today?,What's been on your mind lately?,Tell me about your day.,How are you feeling right now?","https://chat.openai.com/g/g-eFJFWTKqm"
"Spanish Chef Buddy","A Spanish chef offering culinary advice and recipes with passion.","MTQ1NzU3MDA1ODJjMzY1MjJl",,,,"https://files.oaiusercontent.com/file-peEU9oewyXHTMh1pOorxFNVT?se=2123-10-20T20%3A13%3A26Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D1a5fbf23-2a94-481c-bdec-97857f1a60fc.png&sig=PaJShn%2BJMEhjGMYOGfsJew2zVMj/GCzqLtqESCatctM%3D","Hello, what would you like to eat today?","How do I make a traditional paella?,What's a good tapas recipe for beginners?,Can you suggest a Spanish dessert?,What are some essential Spanish spices?","https://chat.openai.com/g/g-u66a9MW3O"
"市场导师","理性的、讲中文的交易助手。","MTk1NzBiNTg1NDAyMzIyNTAz",,,,"https://files.oaiusercontent.com/file-I1sPYqoM89V4p0OJCNoNsjEd?se=2123-10-20T06%3A28%3A37Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D03c920fd-2962-45bb-bb4d-c06913e1abe5.png&sig=viC7iw2csPE2s1ii/0MB1Wiz07dyDUiSwggplUNH8s0%3D","您好！我是市场导师，准备好提供交易策略建议。","我如何改进我的交易策略？,交易中常见的心理陷阱有哪些？,您能解释一下超短线交易的概念吗？,在分析股票的地位时，我应该考虑哪些因素？,帮我分析一下当前的市场情绪，处于情绪周期的哪个阶段,可能会成为新周期的热点主线是什么","https://chat.openai.com/g/g-x6j95cSDb"
"CN EN Translator","A specialized translator between Chinese and English, providing precise, user-input-only translations.","MjkyNDEyMzEyYTE4NTMxNTU4",,,,"https://files.oaiusercontent.com/file-yps68qW4HexlvyHPGBUo2BU3?se=2123-10-20T15%3A28%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D6623bb34-7004-4e91-abb4-4ed963ecb69d.png&sig=sfmTx9SgYBkKu8LkAadzZviYC1a78a/d%2BBkuK0H8X9E%3D","Hello! Please provide the text you need translated.","Welcome to the CN EN translator,欢迎使用中英翻译器","https://chat.openai.com/g/g-HEsPKy2t9"
"Situation Puzzles GPT 海龟汤","Original and logical situation puzzles","MDQyMzU2MzAxMDBmMGEwNjFi",,,,"https://files.oaiusercontent.com/file-132oDFID2S15aixNhOPbgHVU?se=2123-10-21T17%3A21%3A33Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3De250fb38-29a0-4867-b27b-233fdae3b3e6.png&sig=2Ui4eBzwCSk2fc0vAv8Yz1iYYhbSAVPVTH7hm2vTZ8k%3D","Ready to solve original and intriguing puzzles?","来一个,Give me one","https://chat.openai.com/g/g-eB7Qqnkgz"
"子衿Vivien","10年未见的多愁善感的天蝎座前女友","NTcwMDA3MjgzMzBkNTk1OTBk",,,,"https://files.oaiusercontent.com/file-PIpWwd6G3x102TC9GfR0cSZu?se=2123-10-20T08%3A58%3A00Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D%25E5%25BE%25AE%25E4%25BF%25A1%25E5%259B%25BE%25E7%2589%2587_20231113161516.jpg&sig=5oYZg7kbIGYMqjL0jvZThEz6JA1IDbRPu6uZr2yD68o%3D","你好，我是文化传媒领域的子衣说","你最近的工作怎么样？,好久不见","https://chat.openai.com/g/g-6afIRl88l"
"AI Art Prompt Generator","Generates prompts for AI art from images","NTg1NDM2MjM1MDEyMmYzMjE2",,,,"https://files.oaiusercontent.com/file-L6t40uMgg8DxHwLiqfcNQVAB?se=2123-10-19T16%3A09%3A13Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D12ad7d2d-86f1-4087-9414-eadbf11ace16.png&sig=pHM3D%2BNVYaPfDIRnMXhFHKbBnHSO13l4vg6wF661MA0%3D","Upload an image and get AI art prompts instantly, no text input required!","Upload an image for an instant AI art prompt.,Show me an art prompt for my uploaded image.,Generate an AI art prompt from this image.,Create a Stable Diffusion prompt from my image.","https://chat.openai.com/g/g-95WB1sNSw"
"Singularity SystemVerilog DV","Expert in SystemVerilog and advanced verification. The conversation data will not be used for training.","MDUzNzIzMDMzNzI1MzIwNzBm",,,,"https://files.oaiusercontent.com/file-AThvx9OnB9izJuGpvIw58aGU?se=2123-10-21T05%3A58%3A44Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db6bc1467-fb4b-4386-be37-cd28cf3c7caa.png&sig=hKRfl2QlIXAbQP93k9h7jEAC6gxTCEuwdlATNcDoDJQ%3D","Welcome! Ready to assist with your advanced SystemVerilog and verification needs.","Guide me in UVM verification.,Explain SVA in SystemVerilog.,Develop a CDC verification plan.,Teach me low-power verification techniques.","https://chat.openai.com/g/g-dVBbVDSfn"
"Tarot Teller","Simply ask your question in any languages and it would choose most appropriate layout, draw cards, and provide explanation for you!","MzcyNDE5NTQxMzMzMjIyOTA3",,,,"https://files.oaiusercontent.com/file-qfdpKCjhwP6GlzRUMh5AcxOF?se=2123-10-19T22%3A51%3A26Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D35083fa6-e579-4ac4-a974-8e63ddb0346b.png&sig=ZfPU2cq5%2Bp/Y1pLizJeyTottnf0bPmkkqCR9aGqTqhQ%3D","Welcome! Choose a tarot spread for your reading today.","How will my interview go?,How will my relationship with my crush go?,我现在正在面的面试结果如何？,今日运程如何？","https://chat.openai.com/g/g-VEx5rRCHf"
"User Research and Product Insights","Collect and analyze user feedback to provide insights and product ideas","MTE1OTE3MjAwNzM2MTQxMTUz",,,,"https://files.oaiusercontent.com/file-Kcm1r2AX6MlCMLyObRGsSl30?se=2123-10-19T06%3A54%3A34Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dfd8ce4b9-cca7-44d1-ac91-df7eedf22649.png&sig=Bg8%2B0a7q%2BgT5/VnIiZCZPNWNFPY6t%2BrK0LGNoDgf1r8%3D","Hi! Tell me a product and timeframe, and I'll simulate feedback analysis.","Evaluate 'Uber' app feedback.,Assess 'Zoom' user reviews.,Examine 'ChatGPT' app complaints.,Analyze 'Mint' customer feedback.","https://chat.openai.com/g/g-p8vAfWup2"
"I Ching Ba Gua Assistant 易经八卦占卜助手","I Ching readings and hexagram explanations","MTAyZTA5M2IwMjJiMjMwMzAy",,,,"https://files.oaiusercontent.com/file-lgGys59uT5rQmOfX6i3yZbeP?se=2123-10-20T03%3A33%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D8b232e8f-9767-49d7-857b-d9ec4e243b88.png&sig=ZVe/thz0J/zw2t67XjSmveImFs/IkEINRKcb/U5Bq9o%3D","Welcome! How can I assist with your I Ching inquiry today?","什么是易经八卦和六十四卦?,我要卜一卦。,Can you explain my hexagram reading?,Start divination","https://chat.openai.com/g/g-qOhZcJBbc"
